caseId,docketId,caseIssuesId,voteId,dateDecision,decisionType,usCite,sctCite,ledCite,lexisCite,term,naturalCourt,chief,docket,caseName,dateArgument,dateRearg,petitioner,petitionerState,respondent,respondentState,jurisdiction,adminAction,adminActionState,threeJudgeFdc,caseOrigin,caseOriginState,caseSource,caseSourceState,lcDisagreement,certReason,lcDisposition,lcDispositionDirection,declarationUncon,caseDisposition,caseDispositionUnusual,partyWinning,precedentAlteration,voteUnclear,issue,issueArea,decisionDirection,decisionDirectionDissent,authorityDecision1,authorityDecision2,lawType,lawSupp,lawMinor,majOpinWriter,majOpinAssigner,splitVote,majVotes,minVotes,justice,justiceName,vote,opinion,direction,majority,firstAgreement,secondAgreement
2010-006,2010-006-01,2010-006-01-01,2010-006-01-01-01-04,1/11/11,1,,131 S. Ct. 704,178 L. Ed. 2d 588,2011 U.S. LEXIS 609,2010,1704,Roberts,09-837,"MAYO FOUNDATION FOR MEDICAL EDUCATION AND RESEARCH, et al., PETITIONERS v. UNITED STATES",11/8/10,,167,,27,,1,108,,0,83,,28,,0,11,4,2,1,2,0,0,0,0,120020,12,2,0,7,4,3,370,NA,111,111,1,8,0,108,CThomas,1,1,2,2,,
2010-006,2010-006-01,2010-006-01-01,2010-006-01-01-01-05,1/11/11,1,,131 S. Ct. 704,178 L. Ed. 2d 588,2011 U.S. LEXIS 609,2010,1704,Roberts,09-837,"MAYO FOUNDATION FOR MEDICAL EDUCATION AND RESEARCH, et al., PETITIONERS v. UNITED STATES",11/8/10,,167,,27,,1,108,,0,83,,28,,0,11,4,2,1,2,0,0,0,0,120020,12,2,0,7,4,3,370,NA,111,111,1,8,0,109,RBGinsburg,1,1,2,2,,
2010-006,2010-006-01,2010-006-01-01,2010-006-01-01-01-06,1/11/11,1,,131 S. Ct. 704,178 L. Ed. 2d 588,2011 U.S. LEXIS 609,2010,1704,Roberts,09-837,"MAYO FOUNDATION FOR MEDICAL EDUCATION AND RESEARCH, et al., PETITIONERS v. UNITED STATES",11/8/10,,167,,27,,1,108,,0,83,,28,,0,11,4,2,1,2,0,0,0,0,120020,12,2,0,7,4,3,370,NA,111,111,1,8,0,110,SGBreyer,1,1,2,2,,
2010-006,2010-006-01,2010-006-01-01,2010-006-01-01-01-07,1/11/11,1,,131 S. Ct. 704,178 L. Ed. 2d 588,2011 U.S. LEXIS 609,2010,1704,Roberts,09-837,"MAYO FOUNDATION FOR MEDICAL EDUCATION AND RESEARCH, et al., PETITIONERS v. UNITED STATES",11/8/10,,167,,27,,1,108,,0,83,,28,,0,11,4,2,1,2,0,0,0,0,120020,12,2,0,7,4,3,370,NA,111,111,1,8,0,112,SAAlito,1,1,2,2,,
2010-006,2010-006-01,2010-006-01-01,2010-006-01-01-01-08,1/11/11,1,,131 S. Ct. 704,178 L. Ed. 2d 588,2011 U.S. LEXIS 609,2010,1704,Roberts,09-837,"MAYO FOUNDATION FOR MEDICAL EDUCATION AND RESEARCH, et al., PETITIONERS v. UNITED STATES",11/8/10,,167,,27,,1,108,,0,83,,28,,0,11,4,2,1,2,0,0,0,0,120020,12,2,0,7,4,3,370,NA,111,111,1,8,0,113,SSotomayor,1,1,2,2,,
2010-006,2010-006-01,2010-006-01-01,2010-006-01-01-01-09,1/11/11,1,,131 S. Ct. 704,178 L. Ed. 2d 588,2011 U.S. LEXIS 609,2010,1704,Roberts,09-837,"MAYO FOUNDATION FOR MEDICAL EDUCATION AND RESEARCH, et al., PETITIONERS v. UNITED STATES",11/8/10,,167,,27,,1,108,,0,83,,28,,0,11,4,2,1,2,0,0,0,0,120020,12,2,0,7,4,3,370,NA,111,111,1,8,0,114,EKagan,,,,,,
2010-007,2010-007-01,2010-007-01-01,2010-007-01-01-01-01,1/11/11,1,,131 S. Ct. 716,178 L. Ed. 2d 603,2011 U.S. LEXIS 608,2010,1704,Roberts,09-907,"JASON M. RANSOM, PETITIONER v. FIA CARD SERVICES, N.A., FKA MBNA AMERICA BANK, N.A.",10/4/10,,138,,135,,1,,,0,90,,29,,0,2,2,2,1,2,0,0,0,0,80030,8,1,0,4,,3,307,NA,114,111,1,8,1,111,JGRoberts,1,1,1,2,,
2010-007,2010-007-01,2010-007-01-01,2010-007-01-01-01-02,1/11/11,1,,131 S. Ct. 716,178 L. Ed. 2d 603,2011 U.S. LEXIS 608,2010,1704,Roberts,09-907,"JASON M. RANSOM, PETITIONER v. FIA CARD SERVICES, N.A., FKA MBNA AMERICA BANK, N.A.",10/4/10,,138,,135,,1,,,0,90,,29,,0,2,2,2,1,2,0,0,0,0,80030,8,1,0,4,,3,307,NA,114,111,1,8,1,105,AScalia,2,2,2,1,,
2010-007,2010-007-01,2010-007-01-01,2010-007-01-01-01-03,1/11/11,1,,131 S. Ct. 716,178 L. Ed. 2d 603,2011 U.S. LEXIS 608,2010,1704,Roberts,09-907,"JASON M. RANSOM, PETITIONER v. FIA CARD SERVICES, N.A., FKA MBNA AMERICA BANK, N.A.",10/4/10,,138,,135,,1,,,0,90,,29,,0,2,2,2,1,2,0,0,0,0,80030,8,1,0,4,,3,307,NA,114,111,1,8,1,106,AMKennedy,1,1,1,2,,
2010-007,2010-007-01,2010-007-01-01,2010-007-01-01-01-04,1/11/11,1,,131 S. Ct. 716,178 L. Ed. 2d 603,2011 U.S. LEXIS 608,2010,1704,Roberts,09-907,"JASON M. RANSOM, PETITIONER v. FIA CARD SERVICES, N.A., FKA MBNA AMERICA BANK, N.A.",10/4/10,,138,,135,,1,,,0,90,,29,,0,2,2,2,1,2,0,0,0,0,80030,8,1,0,4,,3,307,NA,114,111,1,8,1,108,CThomas,1,1,1,2,,
2010-007,2010-007-01,2010-007-01-01,2010-007-01-01-01-05,1/11/11,1,,131 S. Ct. 716,178 L. Ed. 2d 603,2011 U.S. LEXIS 608,2010,1704,Roberts,09-907,"JASON M. RANSOM, PETITIONER v. FIA CARD SERVICES, N.A., FKA MBNA AMERICA BANK, N.A.",10/4/10,,138,,135,,1,,,0,90,,29,,0,2,2,2,1,2,0,0,0,0,80030,8,1,0,4,,3,307,NA,114,111,1,8,1,109,RBGinsburg,1,1,1,2,,
2010-007,2010-007-01,2010-007-01-01,2010-007-01-01-01-06,1/11/11,1,,131 S. Ct. 716,178 L. Ed. 2d 603,2011 U.S. LEXIS 608,2010,1704,Roberts,09-907,"JASON M. RANSOM, PETITIONER v. FIA CARD SERVICES, N.A., FKA MBNA AMERICA BANK, N.A.",10/4/10,,138,,135,,1,,,0,90,,29,,0,2,2,2,1,2,0,0,0,0,80030,8,1,0,4,,3,307,NA,114,111,1,8,1,110,SGBreyer,1,1,1,2,,
2010-007,2010-007-01,2010-007-01-01,2010-007-01-01-01-07,1/11/11,1,,131 S. Ct. 716,178 L. Ed. 2d 603,2011 U.S. LEXIS 608,2010,1704,Roberts,09-907,"JASON M. RANSOM, PETITIONER v. FIA CARD SERVICES, N.A., FKA MBNA AMERICA BANK, N.A.",10/4/10,,138,,135,,1,,,0,90,,29,,0,2,2,2,1,2,0,0,0,0,80030,8,1,0,4,,3,307,NA,114,111,1,8,1,112,SAAlito,1,1,1,2,,
2010-007,2010-007-01,2010-007-01-01,2010-007-01-01-01-08,1/11/11,1,,131 S. Ct. 716,178 L. Ed. 2d 603,2011 U.S. LEXIS 608,2010,1704,Roberts,09-907,"JASON M. RANSOM, PETITIONER v. FIA CARD SERVICES, N.A., FKA MBNA AMERICA BANK, N.A.",10/4/10,,138,,135,,1,,,0,90,,29,,0,2,2,2,1,2,0,0,0,0,80030,8,1,0,4,,3,307,NA,114,111,1,8,1,113,SSotomayor,1,1,1,2,,
2010-007,2010-007-01,2010-007-01-01,2010-007-01-01-01-09,1/11/11,1,,131 S. Ct. 716,178 L. Ed. 2d 603,2011 U.S. LEXIS 608,2010,1704,Roberts,09-907,"JASON M. RANSOM, PETITIONER v. FIA CARD SERVICES, N.A., FKA MBNA AMERICA BANK, N.A.",10/4/10,,138,,135,,1,,,0,90,,29,,0,2,2,2,1,2,0,0,0,0,80030,8,1,0,4,,3,307,NA,114,111,1,8,1,114,EKagan,1,2,1,2,,
2010-008,2010-008-01,2010-008-01-01,2010-008-01-01-01-01,1/19/11,1,,131 S. Ct. 770,178 L. Ed. 2d 624,2011 U.S. LEXIS 912,2010,1704,Roberts,09-587,"KELLY HARRINGTON, WARDEN, PETITIONER, v. JOSHUA RICHTER",10/12/10,,28,6,126,,1,,,0,49,,29,,1,12,4,2,1,4,0,1,0,0,10020,1,1,0,4,,3,341,NA,106,111,1,8,0,111,JGRoberts,1,1,1,2,,
2010-008,2010-008-01,2010-008-01-01,2010-008-01-01-01-02,1/19/11,1,,131 S. Ct. 770,178 L. Ed. 2d 624,2011 U.S. LEXIS 912,2010,1704,Roberts,09-587,"KELLY HARRINGTON, WARDEN, PETITIONER, v. JOSHUA RICHTER",10/12/10,,28,6,126,,1,,,0,49,,29,,1,12,4,2,1,4,0,1,0,0,10020,1,1,0,4,,3,341,NA,106,111,1,8,0,105,AScalia,1,1,1,2,,
2010-008,2010-008-01,2010-008-01-01,2010-008-01-01-01-03,1/19/11,1,,131 S. Ct. 770,178 L. Ed. 2d 624,2011 U.S. LEXIS 912,2010,1704,Roberts,09-587,"KELLY HARRINGTON, WARDEN, PETITIONER, v. JOSHUA RICHTER",10/12/10,,28,6,126,,1,,,0,49,,29,,1,12,4,2,1,4,0,1,0,0,10020,1,1,0,4,,3,341,NA,106,111,1,8,0,106,AMKennedy,1,2,1,2,,
2010-008,2010-008-01,2010-008-01-01,2010-008-01-01-01-04,1/19/11,1,,131 S. Ct. 770,178 L. Ed. 2d 624,2011 U.S. LEXIS 912,2010,1704,Roberts,09-587,"KELLY HARRINGTON, WARDEN, PETITIONER, v. JOSHUA RICHTER",10/12/10,,28,6,126,,1,,,0,49,,29,,1,12,4,2,1,4,0,1,0,0,10020,1,1,0,4,,3,341,NA,106,111,1,8,0,108,CThomas,1,1,1,2,,
2010-008,2010-008-01,2010-008-01-01,2010-008-01-01-01-05,1/19/11,1,,131 S. Ct. 770,178 L. Ed. 2d 624,2011 U.S. LEXIS 912,2010,1704,Roberts,09-587,"KELLY HARRINGTON, WARDEN, PETITIONER, v. JOSHUA RICHTER",10/12/10,,28,6,126,,1,,,0,49,,29,,1,12,4,2,1,4,0,1,0,0,10020,1,1,0,4,,3,341,NA,106,111,1,8,0,109,RBGinsburg,1,1,1,2,,
2010-008,2010-008-01,2010-008-01-01,2010-008-01-01-01-06,1/19/11,1,,131 S. Ct. 770,178 L. Ed. 2d 624,2011 U.S. LEXIS 912,2010,1704,Roberts,09-587,"KELLY HARRINGTON, WARDEN, PETITIONER, v. JOSHUA RICHTER",10/12/10,,28,6,126,,1,,,0,49,,29,,1,12,4,2,1,4,0,1,0,0,10020,1,1,0,4,,3,341,NA,106,111,1,8,0,110,SGBreyer,1,1,1,2,,
2010-008,2010-008-01,2010-008-01-01,2010-008-01-01-01-07,1/19/11,1,,131 S. Ct. 770,178 L. Ed. 2d 624,2011 U.S. LEXIS 912,2010,1704,Roberts,09-587,"KELLY HARRINGTON, WARDEN, PETITIONER, v. JOSHUA RICHTER",10/12/10,,28,6,126,,1,,,0,49,,29,,1,12,4,2,1,4,0,1,0,0,10020,1,1,0,4,,3,341,NA,106,111,1,8,0,112,SAAlito,1,1,1,2,,
2010-008,2010-008-01,2010-008-01-01,2010-008-01-01-01-08,1/19/11,1,,131 S. Ct. 770,178 L. Ed. 2d 624,2011 U.S. LEXIS 912,2010,1704,Roberts,09-587,"KELLY HARRINGTON, WARDEN, PETITIONER, v. JOSHUA RICHTER",10/12/10,,28,6,126,,1,,,0,49,,29,,1,12,4,2,1,4,0,1,0,0,10020,1,1,0,4,,3,341,NA,106,111,1,8,0,113,SSotomayor,1,1,1,2,,
2010-008,2010-008-01,2010-008-01-01,2010-008-01-01-01-09,1/19/11,1,,131 S. Ct. 770,178 L. Ed. 2d 624,2011 U.S. LEXIS 912,2010,1704,Roberts,09-587,"KELLY HARRINGTON, WARDEN, PETITIONER, v. JOSHUA RICHTER",10/12/10,,28,6,126,,1,,,0,49,,29,,1,12,4,2,1,4,0,1,0,0,10020,1,1,0,4,,3,341,NA,106,111,1,8,0,114,EKagan,,,,,,
2010-009,2010-009-01,2010-009-01-01,2010-009-01-01-01-01,1/19/11,1,,131 S. Ct. 733,178 L. Ed. 2d 649,2011 U.S. LEXIS 910,2010,1704,Roberts,09-658,"JEFF PREMO, SUPERINTENDENT, OREGON STATE PENITENTIARY, PETITIONER v. RANDY JOSEPH MOORE",10/12/10,,28,43,215,,1,,,0,108,,29,,1,12,4,2,1,4,0,1,0,0,20330,2,1,0,2,,2,205,NA,106,111,1,8,0,111,JGRoberts,1,1,1,2,,
2010-009,2010-009-01,2010-009-01-01,2010-009-01-01-01-02,1/19/11,1,,131 S. Ct. 733,178 L. Ed. 2d 649,2011 U.S. LEXIS 910,2010,1704,Roberts,09-658,"JEFF PREMO, SUPERINTENDENT, OREGON STATE PENITENTIARY, PETITIONER v. RANDY JOSEPH MOORE",10/12/10,,28,43,215,,1,,,0,108,,29,,1,12,4,2,1,4,0,1,0,0,20330,2,1,0,2,,2,205,NA,106,111,1,8,0,105,AScalia,1,1,1,2,,
2010-009,2010-009-01,2010-009-01-01,2010-009-01-01-01-03,1/19/11,1,,131 S. Ct. 733,178 L. Ed. 2d 649,2011 U.S. LEXIS 910,2010,1704,Roberts,09-658,"JEFF PREMO, SUPERINTENDENT, OREGON STATE PENITENTIARY, PETITIONER v. RANDY JOSEPH MOORE",10/12/10,,28,43,215,,1,,,0,108,,29,,1,12,4,2,1,4,0,1,0,0,20330,2,1,0,2,,2,205,NA,106,111,1,8,0,106,AMKennedy,1,2,1,2,,
2010-009,2010-009-01,2010-009-01-01,2010-009-01-01-01-04,1/19/11,1,,131 S. Ct. 733,178 L. Ed. 2d 649,2011 U.S. LEXIS 910,2010,1704,Roberts,09-658,"JEFF PREMO, SUPERINTENDENT, OREGON STATE PENITENTIARY, PETITIONER v. RANDY JOSEPH MOORE",10/12/10,,28,43,215,,1,,,0,108,,29,,1,12,4,2,1,4,0,1,0,0,20330,2,1,0,2,,2,205,NA,106,111,1,8,0,108,CThomas,1,1,1,2,,
2010-009,2010-009-01,2010-009-01-01,2010-009-01-01-01-05,1/19/11,1,,131 S. Ct. 733,178 L. Ed. 2d 649,2011 U.S. LEXIS 910,2010,1704,Roberts,09-658,"JEFF PREMO, SUPERINTENDENT, OREGON STATE PENITENTIARY, PETITIONER v. RANDY JOSEPH MOORE",10/12/10,,28,43,215,,1,,,0,108,,29,,1,12,4,2,1,4,0,1,0,0,20330,2,1,0,2,,2,205,NA,106,111,1,8,0,109,RBGinsburg,4,2,1,2,,
2010-009,2010-009-01,2010-009-01-01,2010-009-01-01-01-06,1/19/11,1,,131 S. Ct. 733,178 L. Ed. 2d 649,2011 U.S. LEXIS 910,2010,1704,Roberts,09-658,"JEFF PREMO, SUPERINTENDENT, OREGON STATE PENITENTIARY, PETITIONER v. RANDY JOSEPH MOORE",10/12/10,,28,43,215,,1,,,0,108,,29,,1,12,4,2,1,4,0,1,0,0,20330,2,1,0,2,,2,205,NA,106,111,1,8,0,110,SGBreyer,1,1,1,2,,
2010-009,2010-009-01,2010-009-01-01,2010-009-01-01-01-07,1/19/11,1,,131 S. Ct. 733,178 L. Ed. 2d 649,2011 U.S. LEXIS 910,2010,1704,Roberts,09-658,"JEFF PREMO, SUPERINTENDENT, OREGON STATE PENITENTIARY, PETITIONER v. RANDY JOSEPH MOORE",10/12/10,,28,43,215,,1,,,0,108,,29,,1,12,4,2,1,4,0,1,0,0,20330,2,1,0,2,,2,205,NA,106,111,1,8,0,112,SAAlito,1,1,1,2,,
2010-009,2010-009-01,2010-009-01-01,2010-009-01-01-01-08,1/19/11,1,,131 S. Ct. 733,178 L. Ed. 2d 649,2011 U.S. LEXIS 910,2010,1704,Roberts,09-658,"JEFF PREMO, SUPERINTENDENT, OREGON STATE PENITENTIARY, PETITIONER v. RANDY JOSEPH MOORE",10/12/10,,28,43,215,,1,,,0,108,,29,,1,12,4,2,1,4,0,1,0,0,20330,2,1,0,2,,2,205,NA,106,111,1,8,0,113,SSotomayor,1,1,1,2,,
2010-009,2010-009-01,2010-009-01-01,2010-009-01-01-01-09,1/19/11,1,,131 S. Ct. 733,178 L. Ed. 2d 649,2011 U.S. LEXIS 910,2010,1704,Roberts,09-658,"JEFF PREMO, SUPERINTENDENT, OREGON STATE PENITENTIARY, PETITIONER v. RANDY JOSEPH MOORE",10/12/10,,28,43,215,,1,,,0,108,,29,,1,12,4,2,1,4,0,1,0,0,20330,2,1,0,2,,2,205,NA,106,111,1,8,0,114,EKagan,,,,,,
2010-010,2010-010-01,2010-010-01-01,2010-010-01-01-01-01,1/19/11,1,,131 S. Ct. 746,178 L. Ed. 2d 667,2011 U.S. LEXIS 911,2010,1704,Roberts,09-530,"NATIONAL AERONAUTICS AND SPACE ADMINISTRATION, et al., PETITIONERS v. ROBERT M. NELSON et al.",10/5/10,,376,,8,60,1,76,,0,48,,29,,0,12,4,2,1,4,0,1,0,0,50040,5,1,0,4,7,6,600,"Privacy Act of 1974, 5 USC 552",112,111,1,8,0,111,JGRoberts,1,1,1,2,,
2010-010,2010-010-01,2010-010-01-01,2010-010-01-01-01-02,1/19/11,1,,131 S. Ct. 746,178 L. Ed. 2d 667,2011 U.S. LEXIS 911,2010,1704,Roberts,09-530,"NATIONAL AERONAUTICS AND SPACE ADMINISTRATION, et al., PETITIONERS v. ROBERT M. NELSON et al.",10/5/10,,376,,8,60,1,76,,0,48,,29,,0,12,4,2,1,4,0,1,0,0,50040,5,1,0,4,7,6,600,"Privacy Act of 1974, 5 USC 552",112,111,1,8,0,105,AScalia,4,2,1,2,,
2010-010,2010-010-01,2010-010-01-01,2010-010-01-01-01-03,1/19/11,1,,131 S. Ct. 746,178 L. Ed. 2d 667,2011 U.S. LEXIS 911,2010,1704,Roberts,09-530,"NATIONAL AERONAUTICS AND SPACE ADMINISTRATION, et al., PETITIONERS v. ROBERT M. NELSON et al.",10/5/10,,376,,8,60,1,76,,0,48,,29,,0,12,4,2,1,4,0,1,0,0,50040,5,1,0,4,7,6,600,"Privacy Act of 1974, 5 USC 552",112,111,1,8,0,106,AMKennedy,1,1,1,2,,
2010-010,2010-010-01,2010-010-01-01,2010-010-01-01-01-04,1/19/11,1,,131 S. Ct. 746,178 L. Ed. 2d 667,2011 U.S. LEXIS 911,2010,1704,Roberts,09-530,"NATIONAL AERONAUTICS AND SPACE ADMINISTRATION, et al., PETITIONERS v. ROBERT M. NELSON et al.",10/5/10,,376,,8,60,1,76,,0,48,,29,,0,12,4,2,1,4,0,1,0,0,50040,5,1,0,4,7,6,600,"Privacy Act of 1974, 5 USC 552",112,111,1,8,0,108,CThomas,4,2,1,2,105,
2010-010,2010-010-01,2010-010-01-01,2010-010-01-01-01-05,1/19/11,1,,131 S. Ct. 746,178 L. Ed. 2d 667,2011 U.S. LEXIS 911,2010,1704,Roberts,09-530,"NATIONAL AERONAUTICS AND SPACE ADMINISTRATION, et al., PETITIONERS v. ROBERT M. NELSON et al.",10/5/10,,376,,8,60,1,76,,0,48,,29,,0,12,4,2,1,4,0,1,0,0,50040,5,1,0,4,7,6,600,"Privacy Act of 1974, 5 USC 552",112,111,1,8,0,109,RBGinsburg,1,1,1,2,,
2010-010,2010-010-01,2010-010-01-01,2010-010-01-01-01-06,1/19/11,1,,131 S. Ct. 746,178 L. Ed. 2d 667,2011 U.S. LEXIS 911,2010,1704,Roberts,09-530,"NATIONAL AERONAUTICS AND SPACE ADMINISTRATION, et al., PETITIONERS v. ROBERT M. NELSON et al.",10/5/10,,376,,8,60,1,76,,0,48,,29,,0,12,4,2,1,4,0,1,0,0,50040,5,1,0,4,7,6,600,"Privacy Act of 1974, 5 USC 552",112,111,1,8,0,110,SGBreyer,1,1,1,2,,
2010-010,2010-010-01,2010-010-01-01,2010-010-01-01-01-07,1/19/11,1,,131 S. Ct. 746,178 L. Ed. 2d 667,2011 U.S. LEXIS 911,2010,1704,Roberts,09-530,"NATIONAL AERONAUTICS AND SPACE ADMINISTRATION, et al., PETITIONERS v. ROBERT M. NELSON et al.",10/5/10,,376,,8,60,1,76,,0,48,,29,,0,12,4,2,1,4,0,1,0,0,50040,5,1,0,4,7,6,600,"Privacy Act of 1974, 5 USC 552",112,111,1,8,0,112,SAAlito,1,2,1,2,,
2010-010,2010-010-01,2010-010-01-01,2010-010-01-01-01-08,1/19/11,1,,131 S. Ct. 746,178 L. Ed. 2d 667,2011 U.S. LEXIS 911,2010,1704,Roberts,09-530,"NATIONAL AERONAUTICS AND SPACE ADMINISTRATION, et al., PETITIONERS v. ROBERT M. NELSON et al.",10/5/10,,376,,8,60,1,76,,0,48,,29,,0,12,4,2,1,4,0,1,0,0,50040,5,1,0,4,7,6,600,"Privacy Act of 1974, 5 USC 552",112,111,1,8,0,113,SSotomayor,1,1,1,2,,
2010-010,2010-010-01,2010-010-01-01,2010-010-01-01-01-09,1/19/11,1,,131 S. Ct. 746,178 L. Ed. 2d 667,2011 U.S. LEXIS 911,2010,1704,Roberts,09-530,"NATIONAL AERONAUTICS AND SPACE ADMINISTRATION, et al., PETITIONERS v. ROBERT M. NELSON et al.",10/5/10,,376,,8,60,1,76,,0,48,,29,,0,12,4,2,1,4,0,1,0,0,50040,5,1,0,4,7,6,600,"Privacy Act of 1974, 5 USC 552",112,111,1,8,0,114,EKagan,,,,,,
2010-011,2010-011-01,2010-011-01-01,2010-011-01-01-01-01,1/24/11,2,,131 S. Ct. 859,178 L. Ed. 2d 732,2011 U.S. LEXIS 1067,2010,1704,Roberts,10-333,"GARY SWARTHOUT, WARDEN, PETITIONER v. DAMON COOKE.",,,215,,19,6,1,117,6,0,50,,29,,0,12,4,2,1,3,0,1,0,0,10020,1,1,0,4,,3,341,NA,,111,1,9,0,111,JGRoberts,1,1,1,2,,
2010-011,2010-011-01,2010-011-01-01,2010-011-01-01-01-02,1/24/11,2,,131 S. Ct. 859,178 L. Ed. 2d 732,2011 U.S. LEXIS 1067,2010,1704,Roberts,10-333,"GARY SWARTHOUT, WARDEN, PETITIONER v. DAMON COOKE.",,,215,,19,6,1,117,6,0,50,,29,,0,12,4,2,1,3,0,1,0,0,10020,1,1,0,4,,3,341,NA,,111,1,9,0,105,AScalia,1,1,1,2,,
2010-011,2010-011-01,2010-011-01-01,2010-011-01-01-01-03,1/24/11,2,,131 S. Ct. 859,178 L. Ed. 2d 732,2011 U.S. LEXIS 1067,2010,1704,Roberts,10-333,"GARY SWARTHOUT, WARDEN, PETITIONER v. DAMON COOKE.",,,215,,19,6,1,117,6,0,50,,29,,0,12,4,2,1,3,0,1,0,0,10020,1,1,0,4,,3,341,NA,,111,1,9,0,106,AMKennedy,1,1,1,2,,
2010-011,2010-011-01,2010-011-01-01,2010-011-01-01-01-04,1/24/11,2,,131 S. Ct. 859,178 L. Ed. 2d 732,2011 U.S. LEXIS 1067,2010,1704,Roberts,10-333,"GARY SWARTHOUT, WARDEN, PETITIONER v. DAMON COOKE.",,,215,,19,6,1,117,6,0,50,,29,,0,12,4,2,1,3,0,1,0,0,10020,1,1,0,4,,3,341,NA,,111,1,9,0,108,CThomas,1,1,1,2,,
2010-011,2010-011-01,2010-011-01-01,2010-011-01-01-01-05,1/24/11,2,,131 S. Ct. 859,178 L. Ed. 2d 732,2011 U.S. LEXIS 1067,2010,1704,Roberts,10-333,"GARY SWARTHOUT, WARDEN, PETITIONER v. DAMON COOKE.",,,215,,19,6,1,117,6,0,50,,29,,0,12,4,2,1,3,0,1,0,0,10020,1,1,0,4,,3,341,NA,,111,1,9,0,109,RBGinsburg,1,1,1,2,,
2010-011,2010-011-01,2010-011-01-01,2010-011-01-01-01-06,1/24/11,2,,131 S. Ct. 859,178 L. Ed. 2d 732,2011 U.S. LEXIS 1067,2010,1704,Roberts,10-333,"GARY SWARTHOUT, WARDEN, PETITIONER v. DAMON COOKE.",,,215,,19,6,1,117,6,0,50,,29,,0,12,4,2,1,3,0,1,0,0,10020,1,1,0,4,,3,341,NA,,111,1,9,0,110,SGBreyer,1,1,1,2,,
2010-011,2010-011-01,2010-011-01-01,2010-011-01-01-01-07,1/24/11,2,,131 S. Ct. 859,178 L. Ed. 2d 732,2011 U.S. LEXIS 1067,2010,1704,Roberts,10-333,"GARY SWARTHOUT, WARDEN, PETITIONER v. DAMON COOKE.",,,215,,19,6,1,117,6,0,50,,29,,0,12,4,2,1,3,0,1,0,0,10020,1,1,0,4,,3,341,NA,,111,1,9,0,112,SAAlito,1,1,1,2,,
2010-011,2010-011-01,2010-011-01-01,2010-011-01-01-01-08,1/24/11,2,,131 S. Ct. 859,178 L. Ed. 2d 732,2011 U.S. LEXIS 1067,2010,1704,Roberts,10-333,"GARY SWARTHOUT, WARDEN, PETITIONER v. DAMON COOKE.",,,215,,19,6,1,117,6,0,50,,29,,0,12,4,2,1,3,0,1,0,0,10020,1,1,0,4,,3,341,NA,,111,1,9,0,113,SSotomayor,1,1,1,2,,
2010-011,2010-011-01,2010-011-01-01,2010-011-01-01-01-09,1/24/11,2,,131 S. Ct. 859,178 L. Ed. 2d 732,2011 U.S. LEXIS 1067,2010,1704,Roberts,10-333,"GARY SWARTHOUT, WARDEN, PETITIONER v. DAMON COOKE.",,,215,,19,6,1,117,6,0,50,,29,,0,12,4,2,1,3,0,1,0,0,10020,1,1,0,4,,3,341,NA,,111,1,9,0,114,EKagan,1,1,1,2,,
2010-012,2010-012-01,2010-012-01-01,2010-012-01-01-01-01,1/24/11,1,,131 S. Ct. 871,178 L. Ed. 2d 716,2011 U.S. LEXIS 914,2010,1704,Roberts,09-329,"CHASE BANK USA, NA., PETITIONER v. JAMES A. MCCOY, INDIVIDUALLY AND ON BEHALF OF ALL OTHERS SIMILARLY SITUATED",12/8/10,,113,,138,,1,54,,0,48,,29,,1,2,6,2,1,4,0,1,0,0,80170,8,1,0,5,4,3,373,NA,113,111,1,9,0,111,JGRoberts,1,1,1,2,,
2010-012,2010-012-01,2010-012-01-01,2010-012-01-01-01-02,1/24/11,1,,131 S. Ct. 871,178 L. Ed. 2d 716,2011 U.S. LEXIS 914,2010,1704,Roberts,09-329,"CHASE BANK USA, NA., PETITIONER v. JAMES A. MCCOY, INDIVIDUALLY AND ON BEHALF OF ALL OTHERS SIMILARLY SITUATED",12/8/10,,113,,138,,1,54,,0,48,,29,,1,2,6,2,1,4,0,1,0,0,80170,8,1,0,5,4,3,373,NA,113,111,1,9,0,105,AScalia,1,1,1,2,,
2010-012,2010-012-01,2010-012-01-01,2010-012-01-01-01-03,1/24/11,1,,131 S. Ct. 871,178 L. Ed. 2d 716,2011 U.S. LEXIS 914,2010,1704,Roberts,09-329,"CHASE BANK USA, NA., PETITIONER v. JAMES A. MCCOY, INDIVIDUALLY AND ON BEHALF OF ALL OTHERS SIMILARLY SITUATED",12/8/10,,113,,138,,1,54,,0,48,,29,,1,2,6,2,1,4,0,1,0,0,80170,8,1,0,5,4,3,373,NA,113,111,1,9,0,106,AMKennedy,1,1,1,2,,
2010-012,2010-012-01,2010-012-01-01,2010-012-01-01-01-04,1/24/11,1,,131 S. Ct. 871,178 L. Ed. 2d 716,2011 U.S. LEXIS 914,2010,1704,Roberts,09-329,"CHASE BANK USA, NA., PETITIONER v. JAMES A. MCCOY, INDIVIDUALLY AND ON BEHALF OF ALL OTHERS SIMILARLY SITUATED",12/8/10,,113,,138,,1,54,,0,48,,29,,1,2,6,2,1,4,0,1,0,0,80170,8,1,0,5,4,3,373,NA,113,111,1,9,0,108,CThomas,1,1,1,2,,
